,Marca,Gasolina 95,Gasolina 98,Gasóleo A,Direccion,Poblacion,Horario,Fecha
6834,REPSOL,1.369,1.489,1.289,"AVENIDA ALCALDE MIGUEL CASTAÑO, 98",LEON,L-D 24H,2019-04-15 05:29:41.394503
6835,CARREFOUR,1.339,1.469,1.259,"CALLE ARRABAL, S/N",LEON,L-D 24H,2019-04-15 05:29:46.402588
6836,PETROPRIX,1.275, ,1.205,"AVENIDA ALCALDE MIGUEL CASTAÑO, 119",LEON,L-D 24H,2019-04-15 05:29:51.412442
6837,GASOLINERAS PECAFER S.L.,1.349,1.464,1.259,"LA SERNA, 86",LEON,L-D 24H,2019-04-15 05:29:57.397503
6838,REPSOL,1.369,1.489,1.289,"AVENIDA JOSE MARIA GONZALEZ SUAREZ, S/N",LEON,L-D 07,2019-04-15 05:30:01.964809
6839,CEPSA,1.379, ,1.289,"PLAZA SAN FRANCISCO, S/N",LEON,L-D 08,2019-04-15 05:30:11.451199
6840,PETRONOR,1.369,1.489,1.289,"CARRETERA C-623 KM. 3,4",LEON,L-D 07,2019-04-15 05:30:18.779600
6841,CEPSA,1.369,1.484,1.279,"AVDA. DE LA PLATA, 2 (N-VIA km 383,5)",PONFERRADA,L-D 24H,2019-04-15 05:30:25.922625
6842,VALCARCE,1.369, ,1.279,"AVENIDA DE GALICIA, 241",PONFERRADA,L-D 06,2019-04-15 05:30:31.487345
6843,SHELL,1.379,1.499,1.289,"AVENIDA MOLINASECA EN PONFERRADA, 2",PONFERRADA,L-D 24H,2019-04-15 05:30:40.189832
6844,REPSOL,1.389,1.509,1.309,"CARRETERA A6 KM. 390,3",PONFERRADA,L-D 24H,2019-04-15 05:30:45.428507
6845,REPSOL,1.389,1.509,1.309,"AUTOVIA A-6 KM. 390,3",PONFERRADA,L-D 24H,2019-04-15 05:30:51.531783
6846,REPSOL,1.379,1.499,1.299,"CALLE AVDA. DE LOS ESCRITORES, SN",PONFERRADA,L-D 07,2019-04-15 05:30:56.737709
6847,VALCARCE,1.369, ,1.279,"AVENIDA MONTEARENAS EN PONFERRADA, S/N",PONFERRADA,L-D 06,2019-04-15 05:31:03.180340
6848,CEPSA,1.379,1.494,1.289,"AVENIDA PORTUGAL, SN",PONFERRADA,L 07,2019-04-15 05:31:11.570768
6849,REPSOL,1.379,1.499,1.289,"CALLE MONTEARENAS (ANTIGUA N-VI), S/N",PONFERRADA,L-D 07,2019-04-15 05:31:20.590876
6850,REPSOL,1.379,1.499,1.299,AV DE ASTURIAS 137,PONFERRADA,L-D 07,2019-04-15 05:31:56.653682
6851,REPSOL,1.379,1.519,1.299,"AVENIDA GALICIA, 86",PONFERRADA,L-D 07,2019-04-15 05:32:01.662628
6852,REPSOL,1.379,1.519,1.299,"AVENIDA LIBERTAD, S/N",ROTA,L-D 24H,2019-04-15 05:32:09.594339
6853,CARREFOUR,1.339,1.489,1.279,"AVENIDA DE LA CONSTITUCIÓN, 2",PONFERRADA,L-D 24H,2019-04-15 05:32:16.691187
6854,GALP,1.369,1.489,1.289,"AVENIDA DE GALICIA, S/N",PONFERRADA,L-D 07,2019-04-15 05:32:21.699283
6855,REPSOL,1.329,1.469,1.269,"CARRETERA LE-441 KM. 4,6",SAN ANDRES DEL RABANEDO,L-D 06,2019-04-15 05:32:26.134778
6856,E.LECLERC LEON,1.265, ,1.175,AVDA. PÁRROCO PABLO DIEZ S/N (C.C. LECLERC),SAN ANDRES DEL RABANEDO,L-D 24H,2019-04-15 05:32:31.722071
6857,PASO HONROSO,1.269,1.369,1.189,AZORIN S/N,SAN ANDRES DEL RABANEDO,L-V 07,2019-04-15 05:32:36.000014
6858,BP - TROBAJO DEL CAMINO,1.349,1.491,1.279,CARRETERA NN 120 KM. 308,TROBAJO DEL CAMINO,L-D 07,2019-04-15 05:32:41.735545
6859,VALCARCE,1.349, ,1.279,"AVENIDA PARROCO PABLO DIEZ, 462",TROBAJO DEL CAMINO,L-D 07,2019-04-15 05:32:46.745170
6860,REPSOL,1.349, ,1.279,"CARRETERA NACIONAL 120 KM. 309,9",TROBAJO DEL CAMINO,L-D 06,2019-04-15 05:32:51.756990
6861,"GONZALEZ MONAR, S.L",1.339, ,1.269,"POLIGONO LA HUERGA, 17",NAVATEJERA,L-V 08,2019-04-15 05:32:56.761665
6862,GALP,1.339, ,1.259,"CARRETERA LE-311 KM. 3,5",VILLAQUILAMBRE,L-D 07,2019-04-15 05:33:01.770789
6863,REPSOL,1.369,1.489,1.289,"CR N-621, 4.5",VILLAOBISPO DE LAS REGUERAS,L-D 07,2019-04-15 05:33:08.945320
6864,SHELL,1.349,1.489,1.269,"AVDA.DE LA LIBERTAD, 40",NAVATEJERA,L-D 06,2019-04-15 05:33:16.084571
6865,ALTO LEON,1.269,1.379,1.179,CARRETERA N-630 KM. 140,NAVATEJERA,L-D 06,2019-04-15 05:33:21.805741
6866,REPSOL,1.369,1.489,1.289,CARRETERA N-621 KM. 5,VILLAQUILAMBRE,L-D 07,2019-04-15 05:33:26.815303
6867,AVIA,1.339,1.469,1.279,CARRETERA LE-311 KM. 7,VILLAQUILAMBRE,L-D 08,2019-04-15 05:33:34.298933
6868,REPSOL,1.349,1.449,1.289,"CR N-6, 325",ASTORGA,L-D 07,2019-04-15 05:33:41.843804
6869,PETROAS,1.299, ,1.229,"AVENIDA MADRID - CORUÑA, 394",ASTORGA,L-V 07,2019-04-15 05:33:46.853746
6870,CEPSA,1.389,1.504,1.299,AUTOVIA A-6 KM. 326,ASTORGA,L-D 06,2019-04-15 05:33:52.053026
6871,CEPSA,1.359,1.474,1.279,"CARRETERA N-VI KM. 302,6",BAÑEZA (LA),L-D 24H,2019-04-15 05:33:58.788461
6872,CEPSA,1.379, ,1.299,AUTOVIA A6 KM. 303,BAÑEZA (LA),L-D 24H,2019-04-15 05:34:05.989795
6873,GALP,1.349,1.454,1.279,"AVENIDA PORTUGAL, 46",BAÑEZA (LA),L-D 07,2019-04-15 05:34:11.894173
6874,AVIA,1.349, ,1.279,"CARRETERA ALIJA KM. 1,400",BAÑEZA (LA),L-D 24H,2019-04-15 05:34:20.244881
6875,EROSKI,1.249,1.369,1.199,CARRETERA N-VI KM. 303,BAÑEZA (LA),L-D 24H,2019-04-15 05:34:26.932769
6876,SHELL,1.359,1.479,1.289,"CALLE LOS JUNCOS, S/N",BEMBIBRE,L-D 07,2019-04-15 05:34:34.509177
6877,REPSOL,1.349,1.489,1.289,ANTIGUA NACIONAL VI KM 368,BEMBIBRE,L-D 07,2019-04-15 05:34:41.650446
6878,(SIN RÓTULO),1.359,1.459,1.289,PARQUE INDUSTRIAL PARCELA H km ...,BEMBIBRE,L-D 07,2019-04-15 05:34:46.962637
6879,AVIA,1.349,1.469,1.289,"CALLE SIERRA PAMBLEY, 29",VILLABLINO,L-D 07,2019-04-15 05:34:51.970930
6880,SHELL,1.349,1.469,1.289,"CARRETERA CL-631 KM. 58,500",VILLABLINO,L-D 07,2019-04-15 05:35:01.990688
6881,VILLAGER,1.249, ,1.199,"CALLE SAN LORENZO PI-VI EN VILLABLINO, 2",VILLAGER DE LACIANA,L-D 24H,2019-04-15 05:35:06.998138
6882,CEPSA,1.369,1.484,1.289,"AUTOPISTA AP-71 (MRG.IZDO.) KM. 6,8",VALVERDE DE LA VIRGEN,L-D 24H,2019-04-15 05:35:12.010318
6883,CEPSA,1.369,1.484,1.289,"AUTOPISTA AP-71 (MRG.DCHO.) KM. 6,8",VALVERDE DE LA VIRGEN,L-D 24H,2019-04-15 05:35:21.927241
6884,CAMPSA,1.369, ,1.289,CR N-6 401,CACABELOS,L-D 8,2019-04-15 05:35:22.097289
6885,SAENZ DE MIERA SL,1.28,1.459,1.21,"AVENIDA PALANQUINOS, 2",VALENCIA DE DON JUAN,L-D 06,2019-04-15 05:35:28.695699
6886,EL TESORO,1.289, ,1.219,"POLIGONO EL TESORO, S/N",VALENCIA DE DON JUAN,L 08,2019-04-15 05:35:36.685967
6887,JOVINO ESTHER E HIJOS S.L.,1.369,1.429,1.289,"CTRA. C-623 (C-623 km 8,5)",SARIEGOS DEL BERNESGA,L-D 07,2019-04-15 05:35:42.080651
6888,JOVINO ESTHER E HIJOS S.L.,1.369,1.429,1.289,"C-623 km 8,5",SARIEGOS DEL BERNESGA,L-D 07,2019-04-15 05:35:47.089382
6889,REPSOL,1.349,1.489,1.269,"AVENIDA BIERZO, 65",FABERO,L-D 07,2019-04-15 05:35:51.853679
6890,REPSOL,1.389,1.529,1.319,CARRETERA N-630 KM. 121,ROBLA (LA),L-D 24H,2019-04-15 05:35:57.110788
6891,REPSOL,1.379,1.519,1.299,"POLIGONO POLIGONO INDUSTRIAL DE CAMPONARAYA, S/N",CAMPONARAYA,L-D 06,2019-04-15 05:36:01.824823
6892,PETRONOR,1.389, ,1.309,"AUTOVIA A-6 KM. 396,7",CAMPONARAYA,L-D 07,2019-04-15 05:36:07.124488
6893,SERVIGORDON,1.359,1.499,1.299,"CTRA. GIJÓN-SEVILLA km 110,5",POLA DE GORDON (LA),L 07,2019-04-15 05:36:12.130368
6894,CEPSA,1.349, ,1.275,"C-631 km 24,1",TORENO,L-V 06,2019-04-15 05:36:17.179669
6895,REPSOL,1.359,1.459,1.289,"AVENIDA CONSTITUCION, 177",CISTIERNA,L-D 07,2019-04-15 05:36:22.147878
6896,CAMPSA,1.359, ,1.269,PEDRO FERNANDEZ VALLADARES S/N,VIDANES,L-D 08,2019-04-15 05:36:27.243911
6897,REPSOL,1.329,1.469,1.269,CARRETERA MAYORGA ASTORGA KM. 46,SANTA MARIA DEL PARAMO,L-D 24H,2019-04-15 05:36:32.172074
6898,REPSOL,1.349,1.449,1.289,CARRETERA NACIONAL 120 KM. 342,ESTEBANEZ DE LA CALZADA,L 06,2019-04-15 05:36:36.564912
6899,COOPERATIVA LAR,1.279, ,1.229,DELICIAS 3,VEGUELLINA DE ORBIGO,L-D 24H,2019-04-15 05:36:42.185153
6900,CEPSA,1.369,1.484,1.299,"C-611 km 1,1",SAHAGUN,L-D 07,2019-04-15 05:36:47.194987
6901,"RIALCE, S.L.",1.309, ,1.249,"AVENIDA FERNANDO DE CASTRO, 39",SAHAGUN,L-V 08,2019-04-15 05:36:52.209000
6902,CEPSA,1.379,1.494,1.309,A-231 km 49,SAHAGUN,L-D 06,2019-04-15 05:36:59.635928
6903,CEPSA,1.379,1.494,1.309,A-231 km 50,SAHAGUN,L-D 06,2019-04-15 05:37:04.805829
6904,CARBUCRIAL,1.32,1.44,1.26,CARRETERA LA BAÑEZA- LA MAGDALENA KM. 37,VILLANUEVA DE CARRIZO,L 7,2019-04-15 05:37:09.351542
6905,REPSOL,1.309, ,1.259,"AVENIDA ANCARES, 27",VEGA DE ESPINAREDA,L-S 07,2019-04-15 05:37:15.035300
6906,REPSOL,1.359,1.499,1.269,CARRETERA N-601 KM. 321,VALDELAFUENTE,L-D 06,2019-04-15 05:37:21.850470
6907,REPSOL,1.359,1.499,1.269,CARRETERA N-601 KM. 321,VALDELAFUENTE,L-D 06,2019-04-15 05:37:22.039402
6908,REPSOL,1.389,1.499,1.279,"C-622 LEÓN-PORTUGAL km 2,6",SANTOVENIA DE LA VALDONCINA,L-D 07,2019-04-15 05:37:27.579930
6909,REPSOL,1.335,1.475,1.259,CARRETERA GENERAL ADANERO -GIJON N-601 KM. 316,TOLDANOS,L-D 07,2019-04-15 05:37:33.163494
6910,DISTROL,1.255, ,1.185,"CALLE CAÑADA REAL-MR EN MARIALBA-MR, 107",CASTRILLO DE LA RIBERA,L-D 24H,2019-04-15 05:37:37.928921
6911,REPSOL,1.369,1.499,1.289,"AVENIDA MADRID, 28",BOÑAR,L-D 07,2019-04-15 05:37:45.015922
6912,REPSOL,1.339, ,1.279,CARRETERA COMARCAL 631 KM. 8,CUBILLOS DEL SIL,L-S 07,2019-04-15 05:37:51.127640
6913,REPSOL,1.339,1.479,1.279,CARRETERA CL-631 KM. 13,FRESNEDO,L-S 06,2019-04-15 05:37:57.321559
6914,GALP,1.299, ,1.229,"CARRETERA BENAVENTE KM. 0,4",VALDERAS,L-D 09,2019-04-15 05:38:02.083189
6915,REPSOL,1.359,1.499,1.269,CR N-601 308,MANSILLA DE LAS MULAS,L-D 07,2019-04-15 05:38:06.437374
6916,VALCARCE,1.369, ,1.269,"CARRETERA NACIONAL 630 KM. 153,6",ONZONILLA,L-D 24H,2019-04-15 05:38:12.350228
6917,"GASOLEOS ARIAS MARTINEZ, S.L.",1.269,1.359,1.189,"POLIGONO INDUSTRIAL C/3 G-7B, S/N",ONZONILLA,L-D 24H,2019-04-15 05:38:17.354665
6918,PASO HONROSO, , ,1.189,"CARRETERA N-630 KM. 154,500",ONZONILLA,L-D 24H,2019-04-15 05:38:22.363936
6919,CEPSA,1.379,1.499,1.299,"AUTOVIA A-6 KM. 374,8",ALMAZCARA,L-D 06,2019-04-15 05:38:30.675759
6920,BASIC,1.339,1.469,1.279,"CR N-536, 33,3",PUENTE DE DOMINGO FLOREZ,L 06,2019-04-15 05:38:35.058315
6921,E.S. LAS NIEVES,1.329, ,1.269,CARRETERA C-631 KM. 36,PARAMO DEL SIL,L-D 08,2019-04-15 05:38:41.320358
6922,CEPSA,1.379,1.494,1.289,"CARRETERA LE-311 KM. 26,4",MATALLANA DE TORIO,L-D 08,2019-04-15 05:38:47.407206
6923,PETRONOR,1.359, ,1.269,"CARRETERA NACIONAL 625 KM 31.4 (N-625 km 31,4)",ALDEA DEL PUENTE (LA),L-D 07,2019-04-15 05:38:52.417277
6924,REPSOL,1.299, ,1.229,"CARRETERA N-630 KM. 176,600",VILLAMAÑAN,L-S 08,2019-04-15 05:38:57.429645
6925,SHELL,1.362,1.489,1.249,"CARRETERA C-621 KM. 32,78",VILLAMAÑAN,L-D 24H,2019-04-15 05:39:03.487750
6926,CEPSA,1.349,1.429,1.309,"CALLE UNO CELADILLA, S/N",VILLADANGOS DEL PARAMO,L-S 07,2019-04-15 05:39:08.167743
6927,GALP,1.339,1.439,1.279,"CARRETERA N-120 (LEON-ASTORGA) KM. 322,300",VILLADANGOS DEL PARAMO,L-V 07,2019-04-15 05:39:17.462675
6928,GALP,1.339,1.439,1.279,"CARRETERA N-120 (LEON-ASTORGA) KM. 322,300",VILLADANGOS DEL PARAMO,L-V 07,2019-04-15 05:39:17.639555
6929,REPSOL,1.329, ,1.269,"CARRETERA CTRA L411 PKM 11,2 KM. 11",LAGUNA DE NEGRILLOS,L-V 08,2019-04-15 05:39:22.621944
6930,REPSOL,1.283,1.46,1.269,"CARRETERA LE-420 KM. 91,5",ARMELLADA,L-V 07,2019-04-15 05:39:27.479557
6931,E.S.ALTO PARAMO,1.269, ,1.199,"CARRETERA LA BAÑEZA-LA MAGDALENA KM. 87,7",GAVILANES,L-V 07,2019-04-15 05:39:32.495066
6932,PETRONOR,1.329, ,1.279,"CARRETERA CRTA.LE-110 KM 13 KM. 13,100",CASTROCALBON,L 07,2019-04-15 05:39:37.565524
6933,CEPSA,1.369,1.484,1.299,"N-630 km 99,5",VILLAMANIN DE LA TERCIA,L-D 07,2019-04-15 05:39:42.505500
6934,REPSOL,1.329, ,1.269,CARRETERA LEÓN - LA BAÑEZA KM. 17,FONTECHA,L-D 07,2019-04-15 05:39:47.514558
6935,CEPSA,1.369, ,1.285,CARRETERA NACIONAL 120 KM. 335,HOSPITAL DE ORBIGO,L-D 24H,2019-04-15 05:39:52.529489
6936,GLG,1.309, ,1.239,"CARRETERA N-120 KM. 334,000",PUENTE DE ORBIGO,L-D 06,2019-04-15 05:39:57.537110
6937,PETRONOR,1.359,1.449,1.289,"CR LE-232, 26,3",PUENTE ALMUHEY,L-D 08,2019-04-15 05:40:01.914312
6938,TEO, , ,1.179,CARRETERA VILLAMANDOS KM. SN,VILLAQUEJIDA,L-V 09,2019-04-15 05:40:07.556273
6939,GALP,1.349,1.454,1.279,"CARRETERA LEON 125 KM. 22,500",NOGAREJAS,L-D 07,2019-04-15 05:40:14.822765
6940,COMPOSTRA OIL,1.289, ,1.249,"N-VI km 314,1",RIEGO DE LA VEGA,L-D 24H,2019-04-15 05:40:21.150886
6941,REPSOL,1.329,1.469,1.269,CARRETERA LE-420 KM. 72,SAN CRISTOBAL DE LA POLANTERA,L-D 08,2019-04-15 05:40:27.593353
6942,AVIA,1.379,1.494,1.309,CARRETERA LAS GRAÑERAS KM. S/N,BURGO RANERO (EL),L-D 24H,2019-04-15 05:40:32.600951
6943,REPSOL,1.349, ,1.289,CARRETERA PANDORADO KM.,VILLAMEJIL,L-D 08,2019-04-15 05:40:39.140743
6944,REPOSTAR--ALIXA,1.359, ,1.279,CARRETERA LA BAÑEZA KM. 35,ALIJA DEL INFANTADO,L-D 08,2019-04-15 05:40:47.623809
6945,CEDYC, , ,1.285,"CARRETERA GENERAL (BOÑAR-CABAÑAQUINTA km 0,165)",PUEBLA DE LILLO,L-D 24H,2019-04-15 05:40:52.633264
6946,REPSOL,1.349,1.479,1.269," CL 626,",SAN EMILIANO,L-D 08,2019-04-15 05:40:57.647331
6947,CEPSA,1.339,1.469,1.269,CARRETERA LE-493 KM. 43,OTERICO,L-V 08,2019-04-15 05:41:02.651082
6948,VALCARCE,1.379, ,1.299,"A-6, SALIDA 419/420 km 419",PORTELA DE VALCARCE (LA),L-D 24H,2019-04-15 05:41:07.659333
6949,REPSOL,1.379,1.509,1.309,CARRETERA NACIONAL VI KM. 418,PORTELA DE VALCARCE (LA),L-D 07,2019-04-15 05:41:12.668524
6950,CEPSA,1.379,1.494,1.255,AUTOVIA A-6 (MRG.IZDO.) KM. 350,BRAÑUELAS,L-D 24H,2019-04-15 05:41:22.697936
6951,CEPSA,1.379,1.494,1.255,AUTOVIA A-6 (MRG.DCHO.) KM. 350,BRAÑUELAS,L-D 07,2019-04-15 05:41:27.703843
6952,EASYGAS,1.309, ,1.199,CARRETERA N - VI KM. 351,MANZANAL DEL PUERTO,L-D 24H,2019-04-15 05:41:32.313600
6953,CAMPSA,1.319,1.459,1.249,"CARRETERA N-630 KM. 161,500",ARDON,L-S 08,2019-04-15 05:41:37.726148
6954,CEPSA,1.379, ,1.289,"CARRETERA N-VI KM. 291,3",VALCABADO DEL PARAMO,L-D 08,2019-04-15 05:41:42.739407
6955,SUTECAL, , , ,MUNICIPIO,VALCABADO DEL PARAMO,L-V 09,2019-04-15 05:41:47.745274
6956,GASOLEOS CERECEDO,1.269, ,1.199,"CARRETERA NACIONAL 120 KM. 435,2",BAROSA (LA),L-D 24H,2019-04-15 05:41:52.754420
6957,GLG,1.289, ,1.219,"CARRETERA LE512 KM. 21,000",FRESNO DE LA VEGA,L-D 07,2019-04-15 05:41:59.979684
6958,SUTECAL, , ,1.179,CARRETERA VALENCIA DE DON JUAN KM. SN,TORAL DE LOS GUZMANES,L-V 09,2019-04-15 05:42:07.782310
6959,REPSOL,1.329,1.469,1.269,"CARRETERA N-630 KM. 186,300",TORAL DE LOS GUZMANES,L-D 07,2019-04-15 05:42:12.790231
6960,COOPERATIVA SAN BLAS,1.239, ,1.199,"CALLE EL PARQUE, 9",SANTIBAÑEZ DE LA ISLA,L-D 24H,2019-04-15 05:42:18.406509
6961,CEPSA,1.339,1.429,1.269,"CARRETERA C-621 MAYORGA-ASTORGA KM. 50,400",MANSILLA DEL PARAMO,L-S 07,2019-04-15 05:42:25.006738
6962,E.S.CARGOSA,1.348,1.458,1.268,CTRA. LEON-VILLABLINO km 30,CARROCERA,L-D 07,2019-04-15 05:42:31.379928
6963,REPSOL,1.379,1.479,1.319,CARRETERA A231 KM. 8,CAMPO DE VILLAVIDEL,L-D 07,2019-04-15 05:42:36.533440
6964,VALCARCE,1.369, ,1.279,"AUTOVIA CAMINO DE SANTIAGO KM. 9,5",PALANQUINOS,L-D 24H,2019-04-15 05:42:42.847381
6965,ES ESLA,1.28, ,1.25,ALMIRANTE MARTIN GRANIZO 53 (LE-512 km 9),PALANQUINOS,L-D 07,2019-04-15 05:42:49.385469
6966,CEPSA,1.414, ,1.289,CARRETERA N-621 KM. 98,RIAÑO,L-D 09,2019-04-15 05:42:57.876270
6967,CAMPSA,1.359, ,1.269,AVENIDA PADRE PEDRO MORATIEL S/N,SAHECHORES DE RUEDA,L-D 08,2019-04-15 05:43:02.885779
6968,AN ENERGÉTICOS UCOGAL,1.269, ,1.199,"POLIGONO PARCELAS 88 Y 89, S/N",CABREROS DEL RIO,L-D 24H,2019-04-15 05:43:10.121971
6969,CAMPSA, , ,1.269,"CAMINO VECINAL VILLANUEVA-PALANQUINOS, S/N",CABREROS DEL RIO,L-S 08,2019-04-15 05:43:18.023547
6970,AVIA,1.369,1.499,1.309,"CARRETERA LE-412 KM. 3,850",GRAJAL DE RIBERA,L-D 24H,2019-04-15 05:43:22.924188
6971,REPSOL,1.389,1.519,1.319,AUTOPISTA A-66 KM. 89,CALDAS DE LUNA,L-D 24H,2019-04-15 05:43:27.909585
6972,E.S. TRABADELO,1.349,1.469,1.279,A-6 km 415,TRABADELO,L-D 07,2019-04-15 05:43:32.885210
6973,REPSOL,1.389,1.519,1.319,"AT AP-66, 126",RIOSECO DE TAPIA,L-D 07,2019-04-15 05:43:39.704466
6974,REPSOL,1.389,1.519,1.319,"AT AP-66, 126",RIOSECO DE TAPIA,L-D 07,2019-04-15 05:43:39.875885
6975,GALP,1.349,1.499,1.259,"CARRETERA N-601 KM. 312,4",MANSILLA MAYOR,L-D 07,2019-04-15 05:43:46.822711
6976,REPSOL,1.349,1.459,1.279,CARRETERA CTRA. N-VI KM. 335,COMBARROS,L-D 24H,2019-04-15 05:43:52.978172
6977,PETRONOR,1.339,1.479,1.279,AVENIDA LEON 1,MATALLANA DE VALMADRIGAL,L-V 07,2019-04-15 05:43:58.756661
6978,CEPSA,1.358,1.449,1.269,"CALLE AMILLADOIRO-PORTA S/N, S/N",SOBRADO,L-D 07,2019-04-15 05:44:07.279192
6979,REPSOL,1.379,1.479,1.319,CARRETERA A231 KM. 8,CAMPO DE VILLAVIDEL,L-D 07,2019-04-15 05:44:13.046512
6980,REPOSTAR--VISTA ALEGRE,1.348,1.468,1.268,"CR N-122 P.K. 455,00",ZAMORA,L-D 07,2019-04-15 05:44:18.059043
6981,CEPSA,1.379,1.494,1.299,"CALLE SALAMANCA, 46",ZAMORA,L-D 24H,2019-04-15 05:44:23.063121
6982,LOSADA REPSOL - RONDA,1.379,1.509,1.299,"RONDA LA FERIA, 19/21",ZAMORA,L 07,2019-04-15 05:44:29.620065
6983,GASEXPRESS,1.269, ,1.169,"CALLE VILLALPANDO, 21",ZAMORA,L-D 24H,2019-04-15 05:44:36.750601
6984,LOSADA REPSOL - AVENIDA,1.389,1.519,1.309,"AVENIDA REQUEJO, 31",ZAMORA,L-D 24H,2019-04-15 05:44:43.104304
6985,LOSADA-VISTALEGRE,1.289, ,1.189,"CARRETERA N-122 (C. C. VISTA ALEGRE) KM. 62,3",ZAMORA,L-D 24H,2019-04-15 05:44:48.109596
6986,REPSOL,1.359,1.499,1.299,"CARRETERA NACIONAL 122 KM. 453,800",ZAMORA,L-D 07,2019-04-15 05:44:52.679097
6987,VALCARCE,1.279, ,1.189,"AVENIDA CARDENAL CISNEROS, S/N",ZAMORA,L-D 24H,2019-04-15 05:44:58.151245
6988,CARREFOUR,1.329,1.469,1.239,"AVENIDA CARDENAL CISNEROS, S/N",ZAMORA,L-D 24H,2019-04-15 05:45:05.102302
6989,STAR OIL ZAMORA,1.269, ,1.179,"AVENIDA CARDENAL CISNEROS, S/N",ZAMORA,L-D 24H,2019-04-15 05:45:12.439675
6990,REPSOL,1.369,1.489,1.299,"CUESTA DEL BOLON, S/N",ZAMORA,L-D 06,2019-04-15 05:45:18.310378
6991,CEPSA,1.369, ,1.295,"CARRETERA LEDESMA KM. 0,300",ZAMORA,L-S 06,2019-04-15 05:45:23.322681
6992,MORAOIL,1.287, ,1.164,"CARRETERA CL-605 KM. 169,87",ZAMORA,L-D 24H,2019-04-15 05:45:28.329063
6993,REPSOL,1.378,1.498,1.289,CARRETERA N-122 KM. 4,ZAMORA,L-D 07,2019-04-15 05:45:34.041276
6994,CEPSA,1.379,1.494,1.299,"CARRETERA GIJON SEVILLA KM. 274,800",ZAMORA,L-D 07,2019-04-15 05:45:38.422375
6995,VALCARCE,1.379, ,1.309,"AVENIDA LAS AMERICAS, SN",BENAVENTE,L-D 24H,2019-04-15 05:45:43.626881
6996,IDS, , ,1.294,"CALLE VILAREAL, S/N",BENAVENTE,L-D 24H,2019-04-15 05:45:50.827302
6997,REPSOL,1.389,1.489,1.299,"CARRETERA N-6 KM. 260,5",BENAVENTE,L-D 24H,2019-04-15 05:45:58.381088
6998,CEPSA,1.394, ,1.309,"AVENIDA FEDERICO SILVA MUÑOZ, 259",BENAVENTE,L-D 24H,2019-04-15 05:46:03.388492
6999,NUTECAL, , ,1.179,"CALLE CUBA, SN",BENAVENTE,L-D 24H,2019-04-15 05:46:08.401126
7000,CEPSA,1.349,1.464,1.264,"AVENIDA FEDERICO SILVA MUÑOZ, 21",BENAVENTE,L-D 06,2019-04-15 05:46:13.408004
7001,GALP,1.309, ,1.224,"AVENIDA FEDERICO SILVA MUÑOZ, 139",BENAVENTE,L-D 24H,2019-04-15 05:46:18.505804
7002,AVIA,1.379, ,1.309,"AVENIDA SIMON BOLIVAR, S/N",BENAVENTE,L-D 24H,2019-04-15 05:46:23.424408
7003,SHELL,1.379,1.519,1.299,"AVENIDA FEDERICO SILVA MUÑOZ, 128",BENAVENTE,L-D 24H,2019-04-15 05:46:28.437651
7004,HAM, , , ,"CALLE CARTAGENA DE INDIAS, 1",BENAVENTE,L-D 24H,2019-04-15 05:46:36.527015
7005,CAMINO DE SANTIAGO,1.365,1.455,1.305,"CARRETERA ALCUBILLA KM. 1,600",BENAVENTE,L-V 08,2019-04-15 05:46:43.467095
7006,STAROIL,1.377, ,1.287,"CALLE SIMON BOLIVAR, S/N",BENAVENTE,L-D 24H,2019-04-15 05:46:48.415677
7007,SERVICIOS AGRARIOS LA UNION SLU,1.298, ,1.198,CARRETERA TORDESILLAS KM. 29,TORO,L-V 09,2019-04-15 05:46:53.482996
7008,CEPSA-ELF,1.359, ,1.275,"CARRETERA N-122.KM-426.6 KM. 426,6",TORO,L-D 06,2019-04-15 05:46:58.489022
7009,AREA DE SERVICIO TORO,1.349,1.449,1.269,"CARRETERA MEDINA DE RIOSECO KM. 1,6",TORO,L-D 07,2019-04-15 05:47:03.450990
7010,REPSOL,1.359,1.459,1.279,"CARRETERA N-122 KM. 425,5",TORO,L-D 07,2019-04-15 05:47:08.509990
7011,CEPSA,1.379,1.494,1.285,"N-122 km 439,2",MONTE LA REINA,L-V 07,2019-04-15 05:47:13.768930
7012,REPOSTAR - ANSELMO MONTERO BRAGADO,1.279,1.369,1.189,CARRETERA CTRA. NACIONAL 630 KM. 285,MORALES DEL VINO,L-D 07,2019-04-15 05:47:20.878854
7013,REPSOL,1.349, ,1.249,"CALLE POZO, 82",MORALEJA DEL VINO,L-S 08,2019-04-15 05:47:28.000037
7014,SEGUIN Y DIEGO S.L.,1.339,1.479,1.239,"CALLE RODIGUEZ DE MIGUEL 5, 5",FUENTESAUCO,L-D 07,2019-04-15 05:47:33.559006
7015,AGRINZA, , ,1.115,CM HERRADO S/N,VILLALPANDO,L-D 24H,2019-04-15 05:47:41.878314
7016,SARAS,1.309,1.449,1.219,"CARRETERA CTRA.N-VI A, KM. 236,7",VILLALPANDO,L-D 07,2019-04-15 05:47:48.583078
7017,REPSOL,1.329,1.469,1.239,CARRETERA C-612 KM. 49,VILLALPANDO,L-J 07,2019-04-15 05:47:53.590285
7018,SHELL,1.399,1.539,1.299,AUTOVIA A-6 KM. 231,VILLALPANDO,L-D 07,2019-04-15 05:47:58.818262
